Symbol,Date,Open,High,Low,Close,Percent Change,Volume
EHPL,1/10/2023,430,431.2,388,424,0.0024,"10,210.00"
EHPL,1/9/2023,410.6,423,400,423,0.0098,"9,039.00"
EHPL,1/8/2023,402.8,440,379.3,418.9,0.0192,"9,461.00"
EHPL,1/5/2023,366.6,411.4,352.2,411,0.0989,"7,940.00"
EHPL,1/4/2023,333.8,374,327.2,374,0.0981,"10,673.00"
EHPL,1/3/2023,322.3,340.6,322.3,340.6,0.0384,"5,410.00"
EHPL,1/2/2023,321,328.9,315,328,0.0031,"10,919.00"
EHPL,1/1/2023,325,340.6,321.1,327,0.0031,"5,560.00"
EHPL,12/29/2022,328.7,334.7,310.4,326,-0.0082,"7,217.00"
EHPL,12/28/2022,320,333.5,308.2,328.7,0.0114,"6,972.00"
EHPL,12/27/2022,314,329,302.1,325,0.0518,"11,845.00"
EHPL,12/26/2022,281,309,281,309,0.0804,"9,815.00"
EHPL,12/22/2022,303.8,303.8,276.2,286,-0.0399,"9,063.00"
EHPL,12/21/2022,265.8,297.9,265.8,297.9,0.0985,"5,545.00"
EHPL,12/20/2022,259.3,278,255,271.2,0.0253,"4,630.00"
EHPL,12/19/2022,293.1,293.1,258.7,264.5,-0.0797,"30,972.00"
EHPL,12/18/2022,266.5,287.4,266.5,287.4,0.0999,"10,491.00"
EHPL,12/15/2022,242,261.3,242,261.3,0.0997,"4,995.00"
EHPL,12/14/2022,216,237.6,216,237.6,0,"8,512.00"
